id,joke
900,英语课，课文是说美式足球的。 老师正儿八经的说“大家都知道，除了橄榄球，其他的球都是圆的……” 一同学马上插了一句，“羽毛球不是圆的啊？！”。 搞得英语老师满脸黑线头。
901,当有人指向天空时，看着手指就是傻瓜。
902,三个人打电话给《电视商场》，订购了三个坐便。第一个人买的是木制坐便，第二个人买的是塑料坐便，第三个人买的是音乐坐便。 没过几天，三个人纷纷要求退货。 第一个人的理由是：一坐下，木头上的刺儿就扎屁股 第二个人的理由是：一坐下，屁股就粘在塑料上。 第三个人的理由是：一坐下，就不得不站起来，因为坐便唱起《国歌》来。
903,你被飞香槟软木塞比被毒蜘蛛杀死的可能性更大。
904,校园治安环境很差，自行车经赏常丢失。某君丢车数辆，气急败坏。无奈之下，他在车上锁锁七把，为了气小偷，附纸条一张。上书：看你怎么偷！！　　下课之后，他惊喜地发现车安然无恙，纸条也还在。走近一看，大吃一惊。 他发现车上除原来那七把锁之外，又多出一把，变成八把。再看纸条，也不是原来那张了，而变成了一张新的。上书：看你怎么开！！
905,‍　　最近，六岁的女儿比较厌食，无论我怎么哄，就是不吃饭。 于是我抓起电话假装报警吓唬她：你好，请问你是公安局吗？我这里有个小朋友不肯吃饭，你们快来把她带走吧。 女儿瞪大眼睛，认真告诉我：爸，‍你还没拨号呢。
906,老师在批改作文《我的老师》时，发现这么一段：“……老师，您就像辛勤的园丁，送走了一庙又一庙学生，现在又在送我们这一庙……” 原来该生将“届”字错写成了“庙”。 老师批注：等送走你们这一“庙”，我就不当园丁，改当方丈了。
907,男：“我喜欢你，你能做我女朋友吗？ ” 女：“可是我已经有男朋友了。 ” 男：“没关系，我可以等。” 女：“你不用等了，我是不会对不起我男朋友的。” 男：“万一你男朋友喜欢上别人了呢。” 女：“不可能，他对别的女人不感兴趣。 ” 男：“我知道啊，但他最近对我挺感兴趣。”
908,某天公司要开会，女同事在楼上忙一些事，快到时间了才准备到楼下会议室开会 楼下有好几个会议室，于是发短信给一男同事：哪个房间？ 男同事回：207。 据说第二天，男同事没来上班，跟老婆在家解释……
909,老鼠娶了一支蝙蝠当妻子，它每天高兴的不得了到处去宣扬它娶了妻子，别人就问它你娶了一支蝙蝠为妻有什么值得高兴的？老鼠说：怎么说我也娶了一个空姐嘛！
910,团队合作意味着永远不必自己承担所有责任。
911,老师：“小明，你为什么把一只耳朵捂住?” 小明：“你不是说，我在听课时，总是一只耳朵进，一只耳朵出吗？我把出的耳朵堵住，你讲的课我就忘不掉了。”
912,有一天，一个男人走进一家酒吧，后面跟着一只猪。这只猪的四只脚都没了，换成四根木棍当作假肢。 店里的酒保就问这个男人：你的猪真奇怪，它为什么没有脚？ 男人答道：我这只猪可是很厉害的，想当初我们家还很穷，住在草屋里，结果这只猪在后院东闻西闻时，发现了石油，让我发了财，盖了洋房，又盖了游泳池。 酒保惊讶的说不出话来，过了一会又问道：对了，那他的脚是怎么回事？ 男人说道：你知道，我这只猪可是很厉害的，有一天，我五岁的小孩独自一人在游泳池里溺水了，结果它跳进游泳池把我儿子叼了出来，还帮他作口对口人工呼吸！ 酒保更惊讶了，又问：那他的脚怎么会？ 男人开始有点不耐烦：我说过了，这是一只很厉害的猪，有一天半夜我们家厨房失火，它摇醒全部的家人，并独自把火扑灭！！ 酒保：先生，我是问你你的猪为什么没有脚！！ 男人一脸不悦的回答：如果你有一只这么厉害的猪你会一次把他吃完吗？
913,我有个女朋友，特喜欢魔兽世界，可以说是骨灰级的。 因为喜欢魔兽，男朋友也不交，游戏里的名字有几个： 情侣去死团长，情侣没好下场，情侣是亲兄妹，专杀情侣号，情侣克星…… 每次看到都莫名心颤……
914,昨天去同事家玩，坐车回家。 发现一个大叔的裤子屁股后面的口袋外翻，我这个别扭啊，头皮发炸，开始纠结， 越纠结越想看，越看越纠结，终于，我忍不住伸手给他塞回去了， 他惊恐的回头看着我，旁边好多人也看我，觉得好尴尬， 一时脑抽来了一句：“不用谢我，我是雷锋。”
915,母亲：亲展，就是母亲展开的意思。
916,甲：“老同学，好久不见了，你的女朋友小芳还好吗？” 乙：“哈哈，她早就不是我的女朋友了！” 甲：“早该这样，大学时我就听说她跟咱班好多男生有染！” 乙一脸色铁青，半晌才低声吐出几个字：“她现在是我的老婆！”
917,王小农和李大城在酒楼里吃东西，吃得差不多了，王小农把服务员叫了过来：要两碗饭。 服务员冲后台喊：有两个要饭的！ （此处，李大城在大声和经理讲理……） 最后，经理把这餐饭钱给免了，还笑脸把他俩送了出来。
918,同事的老婆过日子很细致。 一天晚上，同事回到家，他老婆就开始讲：“今天联通话费充多少送多少，没充可惜了啊，吃亏了啊，吧啦吧啦……” 半小时后，同事实在忍不住了，说：“你别说了行么？咱俩都是移动的号。”
919,1940年，潘光旦(1899一1967年)教授在西南联大任教务长，他同时研究优生学与心理学。当时云南多鼠，潘教授深受其苦，只好张夹设笼进行捕捉。一日捕得硕鼠10多只，便斩头剥皮，弃其内脏，然后洗净切成块状，请夫人做成莱。 夫人皱眉问道：我们伙食虽不算好，也常有鱼有肉，今天为何叫我做这苦差事？ 潘光旦解释道：我这是为了学术研究，请你一定要帮助我。 夫人无奈，只好勉为其难。夫人一向善于治撰，煮熟后果然甘香扑鼻。教授大喜，随即邀来共同研究心理学的同事和学生数人，诡称偶获野味，欲与诸位分享。鼠肉端上桌来，潘先生带头大嚼，众宴客亦举着共食。然而咀嚼再三，竟不辨是何动物 。 一客问道：此肉细嫩，味道鲜美，但不知是何野味？ 潘光旦笑答道：鼠肉。 此二字一出，想再吃一块的忽然停住了筷子，嘴里正在咀嚼的吐了出来，还有紧锁双眉、喉痒欲吐的，潘光旦一再保证，其中绝无有害健康的物质，并以身作则，继续食用。但无任他怎么劝诱，直至餐毕，终无问津者。 潘教授大笑道：我又在心理学上得一证明。
920,古时候有一秀才上街买蒜，因钱不够就把裤裆脱下来，当给卖蒜的下次赶集时来属。第二次秀才再来这里时卖蒜的不见了，一个算命先生问他你找谁我找挂蒜的………算命的一听卦算不就是算卦吗。忙问：你属什么？秀才答：我属裤裆。
921,小杨从日本留学回来，带了一漂亮的日本女朋友。 家里人非常高兴，中午，家人在一起吃饭的时候，爷爷讲起了以前他和日本人也打过交道。 爷爷嘴中吐沫翻飞的说：“当年，我参加抗日游击的时候，杀小日本，那可是一刀一个呀。” 女朋友听不懂，让小杨翻译一下，小杨憋了一会说：“爷爷，说他杀猪很厉害。”
922,父亲指了指悬挂在饭桌上的腌鱼，说：你们看一眼腌鱼，吃一口饭吧！ 看了一阵，弟弟忽然嚷起来：爸爸，哥哥多看了一眼。 父亲安慰他说：让他去咸死吧！
923,你是不是不喜欢我了？我问他。 谁说的。他看杂志，头也不抬。 我说的！ 有什么证据？ 那你爱我吗？ 嗯！ 恩是什么意思？ L-O-V-E（每个字母分开念） 不许说鸟语。 他想了想W-O A-I N-I（按英语字母的发音，继续每个字母分开念） 听不懂！ 没辙。 爱！ 爱谁？ 你！ 把话说完整了！ 沉默…… 说不说？不说不许吃饭不许睡觉！ 妥协。 我爱你！ 胜利! 这可是你自愿说的哦，我可没逼你哦。
924,甲：今儿我给大家做一段手术。 乙：哎，手术讲究锛凿斧锯…
925,一位打扮得很入时的小伙子来到一家高级饭店，一进门就递给招待员一个先令。 招待员不解地用手掂着这个先令，讪笑着说：怎么，你是要用这钱订酒席吗？ 小伙子忙解释说：不，不，呆会儿我陪一位姑娘来，请你大声对我们说：'今日客满，请到别处’。
926,一位绅士到旅游胜地的一家宾馆要开个房间，侍者因为他没有预定而拒绝说：房间全满，无法安排。 听着！绅士说，假如我告诉你，如果总统到这里来，你一定会马上向他提供一套客房吧？ 当然啦，他是总…… 好了，我荣幸地通知你：总统今晚不来了。你把他的房间给我吧！
927,爸爸带着小敏在看介绍动物的课外书，随口问道：“你知道熊的冬眠期为什么长达6个月吗？” “因为没人敢叫醒他啊！”
928,如果调试是删除错误的艺术，那么编程必须是将它们放入的艺术。
929,有个男人被他的妻子打了，这位丈夫便到他朋友那里诉苦。朋友给他出主意说：您老兄平日懦弱惯了，须放些虎势出来。 朋友的妻子从屏风后听见，便大声喝斥道：做虎势干什么？那位朋友吓得慌忙跪下说：我若做虎势，您就是李存孝。
930,本人男，腿毛比较长。 今天体育课，穿一件短裤去上课，同学看到我的腿，瞥了一眼，疑惑道：“蕾丝？”
931,痒痒的屁股上床睡觉的男人用臭手指醒来。
932,首先你忘记了名字，然后你忘记了面孔，然后你忘记拉起拉链，然后你忘了拉下拉链。
933,阿凡提背着一口袋麦子准备拿到磨坊去磨面，路上遇见了一伙赌徒。他看见有一位赌徒赢了许多钱，便来了兴趣，他把手里的麦子往赌桌上一放，开始赌了起来。可他运气不佳，一会儿的工夫把一口袋麦子连同袋子一起输掉了。他不知道回家后怎么向老婆交待，于是，他来到磨坊往全身抹了许多面粉后回到了家。 阿凡提，你磨的面呢？妻子见他空手而归问他。 哎呀老婆子，你那一点麦子待磨出来后，都变成面絮四处飞光了。你没看见我身上的这些面絮吗？阿凡提指着身上的面粉说。 那么装麦子的口袋呢妻子又问。 你以为人家白给你磨一口袋麦子呀？我把口袋当工钱给磨坊主了。阿凡提答道。
